"Data do Registro","Dia","Prestador de Serviço","Serviços","Janela de atendimento","Capacidade","Ocupada","Disponível","% Uso"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Reparo MudEnd, Reparo","Período da Tarde","1","0","1","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Desistalação MudEnd, Desistalação, MP MudEnd, Troca, MP.","Período da Manhã","2","1","1","50%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","MP MudEnd, Desistalação, Desistalação MudEnd, MP., Troca","Período da Tarde","2","0","2","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","MP MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","MP MudEnd","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Troca","Período da Manhã","10","1","9","10%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Troca","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Desistalação MudEnd, Desistalação","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Desistalação MudEnd, Desistalação","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ BRAGANCA PAULISTA SP R02","Segurança de Produto","Período da Manhã","1","0","1","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","0","2","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Instalação Mud_End, Instalação","Período da Tarde","2","0","2","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Reparo MudEnd, Reparo","Período da Manhã","8","9","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Reparo, Reparo MudEnd","Período da Tarde","8","8","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","MP MudEnd, MP.","Período da Manhã","13","6","7","46%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","MP., MP MudEnd","Período da Tarde","14","0","14","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Troca","Período da Manhã","1","3","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Troca","Período da Tarde","1","1","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","1","2","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"31/03/2026","Terça","FRQ ZONA OESTE1 SP R01","Segurança de Produto","Período da Tarde","1","0","1","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","0","2","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Instalação Mud_End, Instalação","Período da Tarde","1","0","1","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Reparo, Reparo MudEnd","Período da Manhã","5","6","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Reparo, Reparo MudEnd","Período da Tarde","5","0","5","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","MP MudEnd, MP.","Período da Manhã","10","10","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","MP., MP MudEnd","Período da Tarde","11","10","1","90%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","MP MudEnd","Período da Tarde","10","1","9","10%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Troca","Período da Manhã","1","0","1","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Troca","Período da Tarde","1","0","1","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"31/03/2026","Terça","FRQ ZONA OESTE2 SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Instalação Mud_End, Instalação","Período da Tarde","1","3","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Reparo, Reparo MudEnd","Período da Manhã","8","8","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Troca","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Reparo, Reparo MudEnd","Período da Tarde","8","5","3","62%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Segurança de Produto","Período da Tarde","1","0","1","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Instalação Mud_End, Instalação","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Reparo, Reparo MudEnd","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Reparo, Reparo MudEnd","Período da Tarde","1","2","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","MP MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","MP MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Desistalação, Desistalação MudEnd","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","Segurança de Produto","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","MP MudEnd, MP.","Período da Manhã","11","12","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R01","MP MudEnd, MP.","Período da Tarde","11","11","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","MP MudEnd, MP.","Período da Manhã","3","3","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R02","MP., MP MudEnd","Período da Tarde","3","1","2","33%"
"01/04/2026","Quarta","FRQ SBC SP R01","Instalação, Instalação Mud_End","Período da Manhã","2","0","2","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","Instalação Mud_End, Instalação","Período da Tarde","1","0","1","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","Reparo MudEnd, Reparo","Período da Manhã","4","7","0","100%"
"01/04/2026","Quarta","FRQ SBC SP R01","Reparo, Reparo MudEnd","Período da Tarde","4","5","0","100%"
"01/04/2026","Quarta","FRQ SBC SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","MP., MP MudEnd","Período da Manhã","19","0","19","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","MP MudEnd, MP.","Período da Tarde","23","0","23","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","Troca","Período da Manhã","2","2","0","100%"
"01/04/2026","Quarta","FRQ SBC SP R01","Troca","Período da Tarde","1","2","0","100%"
"01/04/2026","Quarta","FRQ SBC SP R01","Desistalação, Desistalação MudEnd","Período da Manhã","2","2","0","100%"
"01/04/2026","Quarta","FRQ SBC SP R01","Desistalação MudEnd, Desistalação","Período da Tarde","1","1","0","100%"
"01/04/2026","Quarta","FRQ SBC SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ SBC SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Instalação, Instalação Mud_End","Período da Tarde","1","0","1","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Reparo, Reparo MudEnd","Período da Manhã","2","2","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Reparo, Reparo MudEnd","Período da Tarde","1","2","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","MP MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","MP MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Troca","Período da Manhã","1","2","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","Segurança de Produto","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","MP MudEnd, MP.","Período da Manhã","3","3","0","100%"
"01/04/2026","Quarta","FRQ OSASCO SP R04","MP MudEnd, MP.","Período da Tarde","3","3","0","100%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Instalação, Instalação Mud_End","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Reparo, Reparo MudEnd","Período da Manhã","4","5","0","100%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Reparo, Reparo MudEnd","Período da Tarde","4","5","0","100%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","MP., MP MudEnd","Período da Manhã","15","16","0","100%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","MP., MP MudEnd","Período da Tarde","17","1","16","5%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Troca","Período da Manhã","2","0","2","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Troca","Período da Tarde","1","0","1","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","1","2","0","100%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ BASE LESTE SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Instalação Mud_End, Instalação","Período da Manhã","1","2","0","100%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Reparo","Período da Manhã","2","3","0","100%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Reparo, Reparo MudEnd","Período da Tarde","1","0","1","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","MP MudEnd, MP.","Período da Manhã","4","2","2","50%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","MP MudEnd, MP.","Período da Tarde","4","0","4","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Troca","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R01","Segurança de Produto","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Instalação Mud_End, Instalação","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Reparo, Reparo MudEnd","Período da Manhã","3","1","2","33%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Reparo","Período da Tarde","2","0","2","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","MP MudEnd, MP.","Período da Manhã","5","1","4","20%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","MP., MP MudEnd","Período da Tarde","5","0","5","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","MP MudEnd","Período da Manhã","10","1","9","10%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","MP MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Troca","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ GUARULHOS SP R02","Segurança de Produto","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Instalação Mud_End, Instalação","Período da Manhã","2","2","0","100%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Instalação Mud_End, Instalação","Período da Tarde","2","2","0","100%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Instalação Mud_End","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Instalação Mud_End","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Reparo MudEnd, Reparo","Período da Manhã","5","5","0","100%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Reparo, Reparo MudEnd","Período da Tarde","5","0","5","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Reparo MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Reparo MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","MP MudEnd, MP.","Período da Manhã","6","6","0","100%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","MP MudEnd, MP.","Período da Tarde","6","1","5","16%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","MP MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","MP MudEnd","Período da Tarde","10","0","10","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Troca","Período da Manhã","1","0","1","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Troca","Período da Tarde","1","0","1","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Desistalação MudEnd, Desistalação","Período da Manhã","1","1","0","100%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Desistalação, Desistalação MudEnd","Período da Tarde","1","1","0","100%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Desistalação MudEnd","Período da Manhã","10","0","10","0%"
"01/04/2026","Quarta","FRQ ZONA NORTE SP R01","Desistalação MudEnd","Período da Tarde","10","0","10","0%"
